UserSK,CourseSK,DeviceSK,EnrollmentDateSK,CompletionDateSK,TimeSpentOnCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,EngagementScore,CourseCompletion
7083,4,1,376,,90.9569005726956,2,4,69.64735401840892,28.72971684234665,0.46957121085483133,0
7084,3,1,634,,58.41623607297599,0,6,85.70366530032051,23.706112288919577,0.3933256018927343,0
7085,3,2,59,128.0,43.34241591110462,16,8,98.6254186858189,96.36934535128172,0.6758968859822175,1
7086,4,1,294,319.0,59.30542120222752,14,5,92.74295778102136,58.24646267915168,0.5963190381282668,1
7087,2,2,523,,96.50435740401764,8,0,65.77265014223946,24.913028532298785,0.45491938893264044,0
7088,5,1,139,198.0,94.0778036381949,11,5,50.92663631148555,63.82409644283808,0.6634128865834944,1
7089,2,2,95,126.0,9.929374319824191,17,9,92.22661920598787,75.86285869672696,0.6133803573587908,1
7090,2,1,536,596.0,88.33902876991404,8,6,86.14633190363429,78.17523101799436,0.6274212082089837,1
7091,5,1,415,,60.17101596440658,17,10,66.0452598485129,23.875604038490614,0.8158986187792373,0
7092,5,1,207,,18.28004246684616,20,5,69.73331952819032,86.40205830888063,0.5581684061111453,0
7093,5,1,323,,90.63194563798032,4,10,74.96411233537467,50.80350913038747,0.7018081142225235,0
7094,1,2,441,,57.214783048558814,0,3,83.76117749959681,10.715241833018627,0.2892807917268014,0
7095,5,1,346,,61.96319009903232,12,3,73.83326556329143,6.926433296379042,0.5052697248202208,0
7096,5,2,130,,47.7357056333213,16,8,55.22268856449363,25.116582062833004,0.6906909859718722,0
7097,3,1,132,,4.455680048237818,8,8,96.44887982434506,18.1010004261715,0.41161581959314164,0
7098,5,1,47,56.0,72.76221450440816,9,6,88.3751554120227,27.11847989849292,0.5916339443496335,1
7099,3,1,219,291.0,46.194663915457234,6,5,84.33548989896931,83.47557736139711,0.41883680097587517,1
7100,3,1,454,488.0,87.61839911071424,13,9,63.12576385719852,86.21490902540431,0.808326454235944,1
7101,4,2,450,,17.956980992922983,11,2,57.24142323471652,79.5026194119672,0.3070822688761508,0
7102,2,1,348,377.0,24.632753709571293,0,4,95.0120754865564,79.30114474963383,0.2128960561869319,1
7103,3,2,528,,87.23041445198118,0,10,72.31499811923892,15.69366843622626,0.6236873593343261,0
7104,4,2,694,942.0,85.22725788043752,16,5,90.06841584203647,91.10144386693824,0.7169422011266805,1
7105,5,2,260,,3.5701408170381743,12,2,50.20650945692479,73.27600068504486,0.275302160651888,0
7106,1,2,205,274.0,30.388351393718523,16,9,78.81106920258867,83.6718354453056,0.6656079675917986,1
7107,3,1,174,239.0,72.71781168666219,0,10,82.86695109245053,89.02192374493707,0.5748171709343821,1
7108,5,1,43,,87.88223894298048,9,3,80.13502022374752,53.40904107463387,0.5425505833103764,0
7109,1,1,80,,36.20657792649899,10,6,68.68472758015797,15.66190329695596,0.48520194395369654,0
7110,3,1,167,,30.56028687254097,12,6,53.48557120770627,25.00548554408304,0.49952161510767956,0
7111,4,2,111,148.0,26.28739982356296,17,9,75.11512314842358,47.402511305727,0.6684648794907676,1
7112,4,2,484,500.0,24.57408507134721,16,10,53.28705142196101,83.62470035024855,0.6793618269560207,1
7113,2,2,381,,41.51046773477933,5,0,97.86195825783494,30.91783834042856,0.21973151021033707,0
7114,5,1,38,94.0,1.938037994907956,4,9,80.18861287541418,23.7406938928346,0.3698045003715918,1
7115,5,2,394,,19.73452265197957,11,6,88.65005930307281,54.125868032509,0.44640001777075544,0
7116,4,1,99,,44.06303959091648,14,2,58.2951757940124,66.16174497288812,0.44499236981133117,0
7117,1,2,169,180.0,78.77705362451178,13,7,52.875093094204445,75.06104917393694,0.7118878333833286,1
7118,4,2,729,,40.23144898667836,15,1,63.04698013369524,1.987606224698724,0.41542333617299515,0
7119,5,2,481,,18.80460023671858,10,9,89.16251701942032,42.14096868121544,0.5266009848809953,0
7120,2,1,213,288.0,65.12319840423275,13,7,71.03140434657867,12.186303823803202,0.6659094180852008,1
7121,2,1,12,,39.88577898654179,2,9,60.902197721232994,51.148527027028365,0.4642577329876982,0
7122,5,2,567,,76.44509369053284,13,2,62.65591653788826,99.86924846668508,0.5373701192010811,0
7123,3,2,1,,92.69519643445832,19,0,76.5359492549819,26.972805078185868,0.6254247188822079,0
7124,3,2,181,189.0,43.93864658031068,17,8,86.23524734109859,68.81326809932361,0.6945712349528494,1
7125,1,2,53,,1.9159997211543327,12,10,55.09218577430451,85.52491781696736,0.5363959546787654,0
7126,2,2,707,943.0,34.89107416363808,9,10,79.25632228803175,74.48595321432005,0.5974374924854738,1
7127,4,1,437,,30.76256092958588,7,0,99.81231036874073,16.896385019631076,0.21687184234852383,0
7128,4,2,612,,21.85995984241572,4,2,55.88661501714444,77.6419322847887,0.20355919749854964,0
7129,2,2,612,673.0,67.66865922444019,20,4,81.66092710575333,11.565462238615332,0.6911481650792175,1
7130,3,2,706,,91.2157091093676,13,0,83.00050446436899,58.46375004849556,0.5204431474014409,0
7131,3,1,629,,94.91675400939609,13,0,89.03341916527924,25.99709661316864,0.5329061607193052,0
7132,4,2,658,706.0,55.323240952721896,15,6,55.16830449771754,83.21962691979968,0.6329089042572874,1
7133,5,2,412,469.0,8.258328759955777,16,10,64.1991861659907,11.697886519471568,0.6244196434125749,1
7134,1,2,438,,26.56817143082919,1,3,75.66028533510207,37.46110542812061,0.20274702514417034,0
7135,4,1,411,,64.71166017575433,14,2,97.62145223861808,59.195842067383694,0.5145251748152312,0
7136,1,1,663,721.0,87.00696582312213,2,5,89.17865675539953,71.00969317040807,0.4896030781460892,1
7137,2,1,512,,77.65179627481268,8,2,67.53984492253153,55.271916652349816,0.4581006902188666,0
7138,5,2,154,202.0,68.27563182069571,13,10,81.27134764543425,51.99911166295673,0.7765240200979638,1
7139,2,2,147,,78.36753408259862,3,2,96.8414638622422,41.47919027365325,0.3771779712298223,0
7140,4,1,617,682.0,78.78099359250116,15,1,82.66731798651348,76.57312859463855,0.5452362676011637,1
7141,4,2,510,573.0,87.48240062498866,12,10,66.28927333345483,89.6714583053025,0.8245349053891418,1
7142,2,1,166,,78.77457744987923,0,3,70.11681718871074,37.9634125747924,0.3618819116840337,0
7143,4,1,96,112.0,81.68576992139201,11,2,78.67686495813024,81.16126929887085,0.5216845681189283,1
7144,5,2,240,,81.29114723993045,1,7,51.44958394087723,91.9525292173029,0.5203548701483984,0
7145,4,1,377,449.0,94.09448938934898,13,9,98.80860758957908,80.23038390415948,0.830134241379973,1
7146,5,1,540,,34.895794834909644,2,5,62.40714279812774,54.49638147166256,0.31412230566732413,0
7147,2,1,309,368.0,65.69540427376651,6,1,78.24804420264901,82.05472182630827,0.35117219851071835,1
7148,3,2,116,166.0,96.31569599009248,15,6,92.24131906146016,82.99131658634889,0.7709481679956895,1
7149,2,1,237,291.0,36.45044488744444,18,10,78.65059384971316,19.388506324293065,0.7526878158004763,1
7150,4,1,55,130.0,65.25540225955318,3,10,87.16829091988946,79.04088334576224,0.5996877721180375,1
7151,3,1,611,,57.46093827482389,4,1,79.4306373457841,22.081430750701248,0.29011003579414796,0
7152,1,1,329,,10.922597407645542,12,1,74.12309665812947,64.95791012969097,0.266728050876299,0
7153,3,2,404,,19.07711597762283,5,6,57.500977317469854,33.94207726626185,0.3441867461553529,0
7154,5,2,109,,89.60824240891178,2,10,75.00379502481393,19.07622409645605,0.6650276975696684,0
7155,4,1,505,,62.65138636137028,2,2,79.75838341090207,83.26057134897957,0.3075883449052447,0
7156,1,2,601,,85.6854080483245,19,1,61.80971791455845,7.15475321450858,0.6351527401912477,0
7157,4,2,689,,49.98464113924547,5,8,64.05103353192636,47.24814717291016,0.5149317044336584,0
7158,5,2,666,,85.70683205141184,20,6,87.1000252910055,64.05099265283413,0.8185564673937415,0
7159,2,1,308,,7.550703450792904,7,1,89.84429538019441,27.630065879157627,0.17204051397844647,0
7160,5,2,564,,96.25640503968822,1,4,67.73605684448168,35.393355611116405,0.4707503431322866,0
7161,3,2,225,,23.428831004102832,1,9,64.20203835329897,94.255516231663,0.39217351290089036,0
7162,5,1,248,,47.432428624726,4,6,53.93013905444721,95.5830220593657,0.42300472156076624,0
7163,2,1,636,654.0,23.419599772047437,6,10,88.99959198016816,13.312354416360003,0.5088083440360093,1
7164,3,1,701,944.0,68.26144720191786,17,5,90.09089986630374,22.13472541913033,0.6764775876913433,1
7165,2,1,329,376.0,73.8059885251933,20,9,85.47603455019146,2.504580848846072,0.8784801980224004,1
7166,2,1,74,,7.642279530357993,4,3,79.06089897209253,20.44038956678569,0.18901514011277976,0
7167,4,2,34,121.0,85.1814531076023,17,4,74.80240758580507,2.02080792886713,0.7001215400452385,1
7168,3,1,47,79.0,78.60860263504686,16,9,76.6255237227895,88.3483938059453,0.8279863363078358,1
7169,3,1,501,,10.101855656162927,5,10,71.74333952365771,3.510370196325896,0.44729517635552546,0
7170,2,1,605,686.0,2.777828511264945,15,9,90.1832605706658,67.14089846285893,0.5559648536586588,1
7171,1,2,491,547.0,22.755279716521063,6,6,75.51445163362627,85.41599451204976,0.37323929207572837,1
7172,3,2,307,318.0,97.10830806633392,17,9,66.43487019079167,98.66608678846104,0.9069494011473683,1
7173,5,1,627,655.0,76.46084817457476,15,5,99.98044347461126,9.233975303635866,0.6707553380164865,1
7174,4,2,83,97.0,73.24026311722537,13,8,70.43246576946356,65.20461428763737,0.7265760734082019,1
7175,5,1,615,,41.11735251000406,2,4,55.00621954254359,61.69609235874473,0.30173997182909607,0
7176,3,2,6,,46.30503662635466,1,0,54.8582158521831,80.70416113816773,0.16921055677836416,0
7177,2,1,45,59.0,26.913534034665343,18,6,83.22674830473949,84.40226950824346,0.5872409265653031,1
7178,4,1,663,,15.884241598444886,1,3,89.62968871591761,15.495210692101791,0.1667696286561927,0
7179,1,1,495,513.0,50.16575759225396,8,5,73.06725444885569,90.86498590804862,0.4655423515828468,1
7180,3,2,274,,39.01094053203429,4,3,84.89934019915313,95.33507217739412,0.29464694150607035,0
7181,5,1,263,,42.88822966858284,14,0,90.53530928722512,23.912349660014577,0.3743702784565454,0
7182,5,2,583,616.0,27.2384568959142,7,10,95.41324814799808,51.87718566451529,0.538334665222009,1
7183,5,2,665,,22.37788219799337,11,2,80.25622156778822,37.42109945302454,0.32196934862904175,0
7184,3,2,162,208.0,43.31409689858324,13,8,94.33054572992928,51.97541541413827,0.6258017736603968,1
7185,1,1,100,112.0,44.71035095457564,14,0,77.19328166513547,93.25956555310522,0.3805061461553991,1
7186,3,1,47,,13.086456743472038,10,8,65.46085462518361,68.32810150588804,0.4740125312328705,0
7187,1,2,714,945.0,67.52365790899628,15,4,92.0272417639676,56.82501918887715,0.6073269664862273,1
7188,3,1,380,,3.642622700098574,16,1,74.88473447959136,17.771058083616577,0.30887957172329755,0
7189,5,2,162,,15.967109014388171,7,6,90.68500732779174,62.12256845024997,0.3670471789737862,0
7190,3,2,278,,7.060449156213631,1,0,52.46453353262223,92.21222768267124,0.037057116464605494,0
7191,1,2,207,,23.770044802291583,3,0,52.75580811456362,81.77266725096707,0.12665869345903583,0
7192,3,1,87,,53.94529671499764,3,2,68.345895625022,76.82608921254041,0.2949377721006223,0
7193,3,1,545,,37.415390207774685,10,3,59.091510434997616,12.946359681055108,0.3892735358892905,0
7194,2,1,18,49.0,87.41445529094547,16,2,98.90736353191002,74.49005349657982,0.6243084374735127,1
7195,1,1,105,,52.66091996202065,4,3,73.61436709374297,47.42355970098462,0.3406123053478285,0
7196,2,1,564,634.0,41.67909059418884,14,8,78.15645326924646,76.60733264193533,0.6369625860843419,1
7197,2,2,433,,6.304079401133385,17,9,50.21694287031421,89.19928700645058,0.6011724268761097,0
7198,5,2,709,946.0,41.78400830968408,4,4,75.33904550432592,94.84401237644428,0.33731805590080793,1
7199,3,1,117,,50.98834760485061,1,4,72.82077073743777,43.08120460862012,0.31831328334955283,0
7200,2,1,199,259.0,26.01363721495695,14,6,87.54620861866152,32.38179864305918,0.517544252785462,1
7201,1,2,48,78.0,78.22831834976151,18,10,55.43446546091903,98.40971633533336,0.8933719218887046,1
7202,3,2,214,263.0,58.96589020562688,20,6,85.67999962023927,97.34849118208136,0.7285081909316845,1
7203,1,1,426,511.0,99.79359830681648,2,9,91.91973114808928,81.5955682417861,0.6659931807330203,1
7204,1,2,488,543.0,22.79281266274065,13,1,99.61760288762594,93.5142858093965,0.3233667650018227,1
7205,3,2,496,562.0,93.36847243991164,10,6,73.27587972147867,85.13186031435588,0.6776906793887973,1
7206,5,1,58,,27.507414888414623,2,9,72.58932748803994,55.19324794053464,0.42257444603077854,0
7207,3,2,571,652.0,65.83916935216483,9,1,90.05781909598527,96.07786761581028,0.4016560674932615,1
7208,5,1,342,384.0,75.89129020520083,14,9,89.4218522063847,69.12636637623996,0.7855028075353777,1
7209,5,2,574,642.0,29.532984876362494,7,5,82.17525105609943,47.22961759194456,0.37939632985032407,1
7210,4,1,223,,79.39874730380146,5,1,57.33161034665875,7.84115430036898,0.3806506772596448,0
7211,2,1,351,,22.90092990404762,2,5,59.67738795374854,39.14771835895658,0.27373042569359957,0
7212,2,2,157,,46.135677765189264,19,1,95.65257124524646,7.587535977331417,0.5019717525104824,0
7213,2,2,661,,19.702471786935845,20,8,92.29727796385768,29.141171902354717,0.6629573387047413,0
7214,1,2,31,,75.61294765304855,11,9,67.82805299925428,29.313560351763268,0.7345657581962094,0
7215,5,1,124,,72.99698963742792,3,1,75.90811438173637,84.36660070830773,0.3257600333907364,0
7216,1,1,272,300.0,80.79104273842444,9,2,88.52544523474579,88.6107684839795,0.4853384694015917,1
7217,5,2,521,600.0,94.19970696043164,20,2,85.25546364274558,74.57308512135404,0.713823637603189,1
7218,4,2,279,291.0,46.91427913873136,18,9,78.90554302713377,75.96124576725738,0.7545910556030174,1
7219,1,1,332,395.0,65.92383171007226,9,5,94.50811782037944,65.3300331463135,0.5352731621548964,1
7220,4,2,294,,82.97628529165097,5,1,74.55994098562633,90.50884681235422,0.3926977895730865,0
7221,3,1,509,,67.09256964474027,6,10,51.4168472244694,59.5296058778217,0.6558740565189529,0
7222,4,1,15,72.0,10.57228191743656,10,8,83.37753232785694,86.92626560457649,0.4655462209916524,1
7223,4,1,144,,38.73354132143882,11,3,66.37099797647299,50.08437523747157,0.4103789021420013,0
7224,3,2,359,,47.45524964118343,1,10,65.20873482722116,47.24293877184894,0.5064138197710526,0
7225,5,2,406,463.0,68.49788431715426,8,6,76.64230375933798,73.08464835363614,0.5606075233616288,1
7226,2,2,426,459.0,32.064432187267144,16,2,73.28690471132812,94.63030849089527,0.4379210539862369,1
7227,1,1,548,,13.45443129825908,1,5,89.86409062307385,37.16713343428364,0.22525341014103958,0
7228,4,2,245,,9.057641346665308,18,3,98.31352797958088,75.97380053396857,0.4271134400375671,0
7229,2,2,158,240.0,78.29254027283831,17,8,71.22131307632311,27.865871274122988,0.8102556014427477,1
7230,1,1,323,337.0,76.31994660167663,9,4,80.1041860463188,85.46182519923946,0.5369483616865416,1
7231,5,1,560,,32.98131487724164,4,4,96.58712991135673,0.76582305290257,0.30767559317879073,0
7232,3,2,524,573.0,72.16892005901937,20,1,81.78201446538898,73.08255232194122,0.6063034828984316,1
7233,4,2,477,,24.80411080391502,16,7,57.50680066082083,51.93684776051208,0.5801374227279908,0
7234,4,2,634,,89.37296333821257,13,8,60.24259430821164,26.773557074867327,0.78090182819862,0
7235,5,1,77,163.0,85.02649420021548,11,1,92.40869760272736,68.51087471671514,0.49960122660473366,1
7236,5,1,537,,7.889592892234588,3,9,72.83299011642019,73.87736706799569,0.3731793674797997,0
7237,4,1,97,136.0,25.236087179801203,12,5,97.28959248619807,67.50358888267911,0.4482597400244807,1
7238,4,1,566,595.0,33.60280647076792,8,9,91.44961719262272,54.79389042999192,0.5430997565869095,1
7239,3,1,302,359.0,16.00945315511713,6,4,91.7929717613053,92.01555843727952,0.2838571866054041,1
7240,5,1,264,,51.78490534951984,16,1,53.475167896889616,61.254492177247045,0.47099538658614976,0
7241,5,2,555,,21.11223978180684,20,0,57.40239384517281,88.65056363932665,0.4010406351226656,0
7242,2,1,284,,4.527349743623794,16,2,90.38417879891816,46.20255288473278,0.3451918289969343,0
7243,1,1,144,,87.25591324406159,10,5,64.1283638528588,20.39628746177152,0.6237740580779987,0
7244,5,2,242,,86.32098495163567,11,4,52.3233181177898,45.13952226603575,0.6039593348964726,0
7245,3,2,230,,15.894406526548412,4,5,74.84087390717852,7.116947907055982,0.28346960835808793,0
7246,1,2,537,,34.08015921600236,19,1,54.16358341708985,56.241787618357066,0.46137562566232687,0
7247,3,1,391,,51.83001521545619,5,10,68.08514006957445,32.008009883184066,0.5878118743057268,0
7248,5,1,416,,59.67320614065922,2,2,93.0393402266006,36.57454944740957,0.29755952851519335,0
7249,3,2,438,,53.1250460356414,10,1,61.815059784256455,23.2465337055502,0.3755087178705159,0
7250,2,2,212,249.0,45.675511741755415,14,7,97.75726217457996,17.697824318362155,0.6170872585306276,1
7251,1,1,26,98.0,58.279949510702025,19,0,77.0777070293178,63.12320316639482,0.5095337496197004,1
7252,1,1,180,,4.445120786966662,8,0,55.83936811394207,27.011844946604725,0.14491626198276464,0
7253,1,2,643,,11.60851299576542,2,5,51.01563640608533,62.55934648147574,0.2357039909649333,0
7254,2,1,228,,12.317988297793397,6,8,79.80048811743876,17.797599548107932,0.40475843343363027,0
7255,4,2,563,,76.64520702108517,16,7,58.38039117522332,25.131176253368725,0.7547087370512243,0
7256,1,1,413,,35.28033902800512,8,10,69.97999078963137,55.97180084049389,0.5820817317220596,0
7257,4,1,472,,73.49155349513647,20,0,97.36377676762793,41.6567391231773,0.577424359725626,0
7258,5,2,182,253.0,44.29876786469886,10,1,77.724097988279,75.20664439290609,0.34578683516901587,1
7259,2,2,186,,68.32604180237682,3,10,96.69640897276496,22.14178210843286,0.6100279388953379,0
7260,5,1,186,228.0,84.80691481921711,9,4,50.90250317789015,75.85835118711071,0.5655276415333447,1
7261,3,1,563,584.0,34.75072451001695,20,5,71.11479101515646,25.17084859759684,0.6136322913660269,1
7262,1,1,631,,26.093444983046496,0,5,69.83296131477744,36.70529098305496,0.25114783326169965,0
7263,5,1,67,,59.02494305391538,4,10,72.86674433393385,31.580133280052348,0.5953737139968093,0
7264,2,2,130,213.0,54.94328691690996,7,8,82.3718184644427,69.85829979590706,0.5649627685963031,1
7265,5,1,30,94.0,59.55354321285946,13,4,72.49316178083158,7.304633194216892,0.5471549885408381,1
7266,1,2,672,,93.5212491817849,17,1,56.15481963166434,51.37524017055796,0.6282062278445947,0
7267,3,1,51,58.0,65.95882173581337,18,2,73.58579302864374,92.89129323735196,0.5853912386459149,1
7268,1,1,585,,29.859871976090982,3,2,80.4046565419151,10.296594582245111,0.21383176625748868,0
7269,3,2,538,,94.9427056006828,4,1,92.54798893979162,71.5702054242431,0.4163273009118104,0
7270,2,1,440,449.0,64.62899831981025,12,5,82.25704844052729,13.6128389138932,0.5809126500617506,1
7271,3,1,673,,95.60651659835425,7,7,53.592643674954864,32.40935434929092,0.6685603886628079,0
7272,2,1,55,70.0,92.67473434272182,7,4,97.22892981316966,44.20691508916018,0.5586888142085629,1
7273,4,1,727,947.0,75.24871145361755,13,4,65.70875486448692,60.602084361603794,0.600007384578828,1
7274,3,2,253,335.0,68.14007587431773,9,4,72.74072356493792,26.69748587728485,0.509403211447295,1
7275,2,2,506,,14.31124703593938,11,0,64.24492587772494,46.07152754868763,0.22813951133570595,0
7276,1,2,116,182.0,81.82337490979549,11,10,84.13784111508056,73.54307446002744,0.7888119434488945,1
