ResourceSK,id_site,code_module,code_presentation,activity_type,week_from,week_to,resource_full_id,activity_category
5028,716293,FFF,2013J,oucontent,11.0,11.0,FFF_2013J_716293,Other
5029,716680,FFF,2013J,subpage,,,FFF_2013J_716680,Content
5030,716859,FFF,2013J,url,,,FFF_2013J_716859,Content
5031,716326,FFF,2013J,oucontent,15.0,15.0,FFF_2013J_716326,Other
5032,716716,FFF,2013J,resource,,,FFF_2013J_716716,Content
5033,716891,FFF,2013J,url,12.0,12.0,FFF_2013J_716891,Content
5034,716356,FFF,2013J,page,,,FFF_2013J_716356,Content
5035,716748,FFF,2013J,resource,4.0,4.0,FFF_2013J_716748,Content
5036,716920,FFF,2013J,url,21.0,21.0,FFF_2013J_716920,Content
5037,716433,FFF,2013J,quiz,,,FFF_2013J_716433,Assessment
5038,716782,FFF,2013J,resource,,,FFF_2013J_716782,Content
5039,716788,FFF,2013J,resource,,,FFF_2013J_716788,Content
5040,716952,FFF,2013J,url,27.0,27.0,FFF_2013J_716952,Content
5041,716257,FFF,2013J,oucontent,21.0,21.0,FFF_2013J_716257,Other
5042,716644,FFF,2013J,subpage,10.0,10.0,FFF_2013J_716644,Content
5043,716823,FFF,2013J,resource,,,FFF_2013J_716823,Content
5044,716986,FFF,2013J,oucollaborate,,,FFF_2013J_716986,Other
5045,716290,FFF,2013J,oucontent,11.0,11.0,FFF_2013J_716290,Other
5046,716676,FFF,2013J,subpage,22.0,22.0,FFF_2013J_716676,Content
5047,716855,FFF,2013J,url,20.0,20.0,FFF_2013J_716855,Content
5048,716323,FFF,2013J,oucontent,,,FFF_2013J_716323,Other
5049,716712,FFF,2013J,resource,,,FFF_2013J_716712,Content
5050,716888,FFF,2013J,url,11.0,11.0,FFF_2013J_716888,Content
5051,716745,FFF,2013J,resource,,,FFF_2013J_716745,Content
5052,716917,FFF,2013J,url,20.0,20.0,FFF_2013J_716917,Content
5053,716423,FFF,2013J,repeatactivity,7.0,7.0,FFF_2013J_716423,Other
5054,716779,FFF,2013J,resource,,,FFF_2013J_716779,Content
5055,716785,FFF,2013J,resource,,,FFF_2013J_716785,Content
5056,716949,FFF,2013J,url,26.0,26.0,FFF_2013J_716949,Content
5057,716254,FFF,2013J,oucontent,18.0,18.0,FFF_2013J_716254,Other
5058,716641,FFF,2013J,subpage,20.0,20.0,FFF_2013J_716641,Content
5059,716820,FFF,2013J,resource,,,FFF_2013J_716820,Content
5060,716983,FFF,2013J,oucollaborate,,,FFF_2013J_716983,Other
5061,716287,FFF,2013J,oucontent,9.0,9.0,FFF_2013J_716287,Other
5062,716673,FFF,2013J,subpage,26.0,26.0,FFF_2013J_716673,Content
5063,716852,FFF,2013J,url,23.0,23.0,FFF_2013J_716852,Content
5064,716320,FFF,2013J,oucontent,14.0,14.0,FFF_2013J_716320,Other
5065,716708,FFF,2013J,resource,,,FFF_2013J_716708,Content
5066,716885,FFF,2013J,url,9.0,9.0,FFF_2013J_716885,Content
5067,716353,FFF,2013J,page,,,FFF_2013J_716353,Content
5068,779436,FFF,2014B,oucontent,29.0,29.0,FFF_2014B_779436,Other
5069,779649,FFF,2014B,subpage,,,FFF_2014B_779649,Content
5070,779814,FFF,2014B,url,28.0,28.0,FFF_2014B_779814,Content
5071,779072,FFF,2014B,forumng,,,FFF_2014B_779072,Discussion
5072,779481,FFF,2014B,resource,,,FFF_2014B_779481,Content
5073,779684,FFF,2014B,oucollaborate,,,FFF_2014B_779684,Other
5074,779331,FFF,2014B,oucontent,,,FFF_2014B_779331,Other
5075,779524,FFF,2014B,resource,13.0,13.0,FFF_2014B_779524,Content
5076,779717,FFF,2014B,url,,,FFF_2014B_779717,Content
5077,779366,FFF,2014B,oucontent,22.0,22.0,FFF_2014B_779366,Other
5078,779564,FFF,2014B,resource,,,FFF_2014B_779564,Content
5079,779750,FFF,2014B,url,18.0,18.0,FFF_2014B_779750,Content
5080,779399,FFF,2014B,oucontent,29.0,29.0,FFF_2014B_779399,Other
5081,779614,FFF,2014B,resource,,,FFF_2014B_779614,Content
5082,779782,FFF,2014B,url,22.0,22.0,FFF_2014B_779782,Content
5083,779431,FFF,2014B,oucontent,,,FFF_2014B_779431,Other
5084,779645,FFF,2014B,subpage,29.0,29.0,FFF_2014B_779645,Content
5085,779811,FFF,2014B,url,18.0,18.0,FFF_2014B_779811,Content
5086,779477,FFF,2014B,resource,,,FFF_2014B_779477,Content
5087,779681,FFF,2014B,dataplus,,,FFF_2014B_779681,Other
5088,779281,FFF,2014B,questionnaire,20.0,20.0,FFF_2014B_779281,Assessment
5089,779521,FFF,2014B,resource,,,FFF_2014B_779521,Content
5090,779714,FFF,2014B,url,,,FFF_2014B_779714,Content
5091,779363,FFF,2014B,oucontent,8.0,8.0,FFF_2014B_779363,Other
5092,779561,FFF,2014B,resource,,,FFF_2014B_779561,Content
5093,779747,FFF,2014B,url,18.0,18.0,FFF_2014B_779747,Content
5094,779396,FFF,2014B,oucontent,9.0,9.0,FFF_2014B_779396,Other
5095,779610,FFF,2014B,resource,,,FFF_2014B_779610,Content
5096,779779,FFF,2014B,url,22.0,22.0,FFF_2014B_779779,Content
5097,779428,FFF,2014B,oucontent,29.0,29.0,FFF_2014B_779428,Other
5098,779642,FFF,2014B,subpage,26.0,26.0,FFF_2014B_779642,Content
5099,779808,FFF,2014B,url,28.0,28.0,FFF_2014B_779808,Content
5100,779474,FFF,2014B,page,,,FFF_2014B_779474,Content
5101,779677,FFF,2014B,dataplus,,,FFF_2014B_779677,Other
5102,779278,FFF,2014B,questionnaire,5.0,5.0,FFF_2014B_779278,Assessment
5103,779516,FFF,2014B,resource,,,FFF_2014B_779516,Content
5104,779711,FFF,2014B,url,,,FFF_2014B_779711,Content
5105,779360,FFF,2014B,oucontent,29.0,29.0,FFF_2014B_779360,Other
5106,779558,FFF,2014B,resource,,,FFF_2014B_779558,Content
5107,779744,FFF,2014B,url,15.0,15.0,FFF_2014B_779744,Content
5108,779393,FFF,2014B,oucontent,15.0,15.0,FFF_2014B_779393,Other
5109,779607,FFF,2014B,resource,,,FFF_2014B_779607,Content
5110,779776,FFF,2014B,url,21.0,21.0,FFF_2014B_779776,Content
5111,779639,FFF,2014B,subpage,22.0,22.0,FFF_2014B_779639,Content
5112,779805,FFF,2014B,url,28.0,28.0,FFF_2014B_779805,Content
5113,779465,FFF,2014B,page,19.0,19.0,FFF_2014B_779465,Content
5114,779674,FFF,2014B,subpage,13.0,13.0,FFF_2014B_779674,Content
5115,779275,FFF,2014B,questionnaire,19.0,19.0,FFF_2014B_779275,Assessment
5116,779513,FFF,2014B,resource,,,FFF_2014B_779513,Content
5117,779708,FFF,2014B,url,,,FFF_2014B_779708,Content
5118,779357,FFF,2014B,oucontent,9.0,9.0,FFF_2014B_779357,Other
5119,779555,FFF,2014B,resource,,,FFF_2014B_779555,Content
5120,779741,FFF,2014B,url,14.0,14.0,FFF_2014B_779741,Content
5121,779390,FFF,2014B,oucontent,16.0,16.0,FFF_2014B_779390,Other
5122,779595,FFF,2014B,resource,,,FFF_2014B_779595,Content
5123,779773,FFF,2014B,url,21.0,21.0,FFF_2014B_779773,Content
5124,779424,FFF,2014B,oucontent,29.0,29.0,FFF_2014B_779424,Other
5125,779636,FFF,2014B,subpage,18.0,18.0,FFF_2014B_779636,Content
5126,779802,FFF,2014B,url,27.0,27.0,FFF_2014B_779802,Content
5127,779462,FFF,2014B,page,12.0,12.0,FFF_2014B_779462,Content
5128,779671,FFF,2014B,subpage,,,FFF_2014B_779671,Content
5129,779840,FFF,2014B,dualpane,5.0,5.0,FFF_2014B_779840,Other
5130,779272,FFF,2014B,questionnaire,25.0,25.0,FFF_2014B_779272,Assessment
5131,779510,FFF,2014B,resource,,,FFF_2014B_779510,Content
5132,779705,FFF,2014B,url,,,FFF_2014B_779705,Content
5133,779354,FFF,2014B,oucontent,18.0,18.0,FFF_2014B_779354,Other
5134,779552,FFF,2014B,resource,18.0,18.0,FFF_2014B_779552,Content
5135,779737,FFF,2014B,url,12.0,12.0,FFF_2014B_779737,Content
5136,779387,FFF,2014B,oucontent,2.0,2.0,FFF_2014B_779387,Other
5137,779592,FFF,2014B,resource,,,FFF_2014B_779592,Content
5138,779770,FFF,2014B,url,21.0,21.0,FFF_2014B_779770,Content
5139,779421,FFF,2014B,oucontent,26.0,26.0,FFF_2014B_779421,Other
5140,779633,FFF,2014B,subpage,14.0,14.0,FFF_2014B_779633,Content
5141,779799,FFF,2014B,url,26.0,26.0,FFF_2014B_779799,Content
5142,779459,FFF,2014B,page,,,FFF_2014B_779459,Content
5143,779666,FFF,2014B,subpage,,,FFF_2014B_779666,Content
5144,779834,FFF,2014B,url,,,FFF_2014B_779834,Content
5145,779269,FFF,2014B,quiz,10.0,10.0,FFF_2014B_779269,Assessment
5146,779501,FFF,2014B,resource,,,FFF_2014B_779501,Content
5147,779507,FFF,2014B,resource,,,FFF_2014B_779507,Content
5148,779702,FFF,2014B,url,,,FFF_2014B_779702,Content
5149,779351,FFF,2014B,oucontent,7.0,7.0,FFF_2014B_779351,Other
5150,779549,FFF,2014B,resource,18.0,18.0,FFF_2014B_779549,Content
5151,779734,FFF,2014B,url,11.0,11.0,FFF_2014B_779734,Content
5152,779384,FFF,2014B,oucontent,2.0,2.0,FFF_2014B_779384,Other
5153,779589,FFF,2014B,resource,,,FFF_2014B_779589,Content
5154,779767,FFF,2014B,url,21.0,21.0,FFF_2014B_779767,Content
5155,779417,FFF,2014B,oucontent,15.0,15.0,FFF_2014B_779417,Other
5156,779630,FFF,2014B,subpage,10.0,10.0,FFF_2014B_779630,Content
5157,779796,FFF,2014B,url,25.0,25.0,FFF_2014B_779796,Content
5158,779453,FFF,2014B,page,,,FFF_2014B_779453,Content
5159,779663,FFF,2014B,subpage,,,FFF_2014B_779663,Content
5160,779831,FFF,2014B,url,1.0,1.0,FFF_2014B_779831,Content
5161,779266,FFF,2014B,quiz,10.0,10.0,FFF_2014B_779266,Assessment
5162,779498,FFF,2014B,resource,,,FFF_2014B_779498,Content
5163,779504,FFF,2014B,resource,,,FFF_2014B_779504,Content
5164,779699,FFF,2014B,url,,,FFF_2014B_779699,Content
5165,779347,FFF,2014B,oucontent,5.0,5.0,FFF_2014B_779347,Other
5166,779545,FFF,2014B,resource,,,FFF_2014B_779545,Content
5167,779731,FFF,2014B,url,10.0,10.0,FFF_2014B_779731,Content
5168,779381,FFF,2014B,oucontent,27.0,27.0,FFF_2014B_779381,Other
5169,779586,FFF,2014B,resource,,,FFF_2014B_779586,Content
5170,779764,FFF,2014B,url,20.0,20.0,FFF_2014B_779764,Content
5171,779414,FFF,2014B,oucontent,29.0,29.0,FFF_2014B_779414,Other
5172,779626,FFF,2014B,subpage,5.0,5.0,FFF_2014B_779626,Content
5173,779793,FFF,2014B,url,24.0,24.0,FFF_2014B_779793,Content
5174,779450,FFF,2014B,page,28.0,28.0,FFF_2014B_779450,Content
5175,779660,FFF,2014B,subpage,,,FFF_2014B_779660,Content
5176,779826,FFF,2014B,url,,,FFF_2014B_779826,Content
5177,779263,FFF,2014B,quiz,,,FFF_2014B_779263,Assessment
5178,779495,FFF,2014B,resource,,,FFF_2014B_779495,Content
5179,779695,FFF,2014B,oucollaborate,,,FFF_2014B_779695,Other
5180,779344,FFF,2014B,oucontent,,,FFF_2014B_779344,Other
5181,779538,FFF,2014B,resource,29.0,29.0,FFF_2014B_779538,Content
5182,779728,FFF,2014B,url,3.0,3.0,FFF_2014B_779728,Content
5183,779378,FFF,2014B,oucontent,21.0,21.0,FFF_2014B_779378,Other
5184,779583,FFF,2014B,resource,,,FFF_2014B_779583,Content
5185,779761,FFF,2014B,url,20.0,20.0,FFF_2014B_779761,Content
5186,779411,FFF,2014B,oucontent,13.0,13.0,FFF_2014B_779411,Other
5187,779790,FFF,2014B,url,24.0,24.0,FFF_2014B_779790,Content
5188,779446,FFF,2014B,ouwiki,26.0,26.0,FFF_2014B_779446,Other
5189,779657,FFF,2014B,subpage,,,FFF_2014B_779657,Content
5190,779822,FFF,2014B,url,29.0,29.0,FFF_2014B_779822,Content
5191,779260,FFF,2014B,quiz,,,FFF_2014B_779260,Assessment
5192,779492,FFF,2014B,resource,,,FFF_2014B_779492,Content
5193,779692,FFF,2014B,oucollaborate,,,FFF_2014B_779692,Other
5194,779341,FFF,2014B,oucontent,19.0,19.0,FFF_2014B_779341,Other
5195,779534,FFF,2014B,resource,,,FFF_2014B_779534,Content
5196,779725,FFF,2014B,url,2.0,2.0,FFF_2014B_779725,Content
5197,779375,FFF,2014B,oucontent,26.0,26.0,FFF_2014B_779375,Other
5198,779580,FFF,2014B,resource,,,FFF_2014B_779580,Content
5199,779758,FFF,2014B,url,18.0,18.0,FFF_2014B_779758,Content
5200,779408,FFF,2014B,oucontent,11.0,11.0,FFF_2014B_779408,Other
5201,779623,FFF,2014B,subpage,2.0,2.0,FFF_2014B_779623,Content
5202,779787,FFF,2014B,url,24.0,24.0,FFF_2014B_779787,Content
5203,779441,FFF,2014B,ouwiki,,,FFF_2014B_779441,Other
5204,779654,FFF,2014B,subpage,,,FFF_2014B_779654,Content
5205,779819,FFF,2014B,url,29.0,29.0,FFF_2014B_779819,Content
5206,779088,FFF,2014B,folder,,,FFF_2014B_779088,Other
5207,779489,FFF,2014B,resource,,,FFF_2014B_779489,Content
5208,779689,FFF,2014B,oucollaborate,,,FFF_2014B_779689,Other
5209,779336,FFF,2014B,oucontent,9.0,9.0,FFF_2014B_779336,Other
5210,779530,FFF,2014B,resource,,,FFF_2014B_779530,Content
5211,779722,FFF,2014B,url,1.0,1.0,FFF_2014B_779722,Content
5212,779371,FFF,2014B,oucontent,11.0,11.0,FFF_2014B_779371,Other
5213,779571,FFF,2014B,resource,,,FFF_2014B_779571,Content
5214,779755,FFF,2014B,url,18.0,18.0,FFF_2014B_779755,Content
5215,779405,FFF,2014B,oucontent,29.0,29.0,FFF_2014B_779405,Other
5216,779620,FFF,2014B,subpage,,,FFF_2014B_779620,Content
5217,779438,FFF,2014B,oucontent,28.0,28.0,FFF_2014B_779438,Other
5218,779651,FFF,2014B,subpage,,,FFF_2014B_779651,Content
5219,779816,FFF,2014B,url,28.0,28.0,FFF_2014B_779816,Content
5220,779076,FFF,2014B,forumng,,,FFF_2014B_779076,Discussion
5221,779483,FFF,2014B,resource,,,FFF_2014B_779483,Content
5222,779686,FFF,2014B,oucollaborate,,,FFF_2014B_779686,Other
5223,779333,FFF,2014B,oucontent,10.0,10.0,FFF_2014B_779333,Other
5224,779526,FFF,2014B,resource,21.0,21.0,FFF_2014B_779526,Content
5225,779719,FFF,2014B,url,,,FFF_2014B_779719,Content
5226,779368,FFF,2014B,oucontent,14.0,14.0,FFF_2014B_779368,Other
5227,779568,FFF,2014B,resource,,,FFF_2014B_779568,Content
5228,779752,FFF,2014B,url,18.0,18.0,FFF_2014B_779752,Content
5229,779401,FFF,2014B,oucontent,10.0,10.0,FFF_2014B_779401,Other
5230,779616,FFF,2014B,resource,,,FFF_2014B_779616,Content
5231,779784,FFF,2014B,url,22.0,22.0,FFF_2014B_779784,Content
5232,779435,FFF,2014B,oucontent,28.0,28.0,FFF_2014B_779435,Other
5233,779648,FFF,2014B,subpage,,,FFF_2014B_779648,Content
5234,779813,FFF,2014B,url,28.0,28.0,FFF_2014B_779813,Content
5235,779071,FFF,2014B,glossary,,,FFF_2014B_779071,Other
5236,779479,FFF,2014B,resource,,,FFF_2014B_779479,Content
5237,779683,FFF,2014B,oucollaborate,,,FFF_2014B_779683,Other
5238,779283,FFF,2014B,questionnaire,25.0,25.0,FFF_2014B_779283,Assessment
5239,779523,FFF,2014B,resource,13.0,13.0,FFF_2014B_779523,Content
5240,779716,FFF,2014B,url,,,FFF_2014B_779716,Content
5241,779365,FFF,2014B,oucontent,15.0,15.0,FFF_2014B_779365,Other
5242,779563,FFF,2014B,resource,,,FFF_2014B_779563,Content
5243,779749,FFF,2014B,url,18.0,18.0,FFF_2014B_779749,Content
5244,779398,FFF,2014B,oucontent,9.0,9.0,FFF_2014B_779398,Other
5245,779613,FFF,2014B,resource,,,FFF_2014B_779613,Content
5246,779781,FFF,2014B,url,22.0,22.0,FFF_2014B_779781,Content
5247,779430,FFF,2014B,oucontent,29.0,29.0,FFF_2014B_779430,Other
5248,779644,FFF,2014B,subpage,28.0,28.0,FFF_2014B_779644,Content
5249,779810,FFF,2014B,url,28.0,28.0,FFF_2014B_779810,Content
5250,779476,FFF,2014B,page,,,FFF_2014B_779476,Content
5251,779679,FFF,2014B,dataplus,,,FFF_2014B_779679,Other
5252,779280,FFF,2014B,questionnaire,19.0,19.0,FFF_2014B_779280,Assessment
5253,779518,FFF,2014B,resource,,,FFF_2014B_779518,Content
5254,779713,FFF,2014B,url,,,FFF_2014B_779713,Content
5255,779362,FFF,2014B,oucontent,11.0,11.0,FFF_2014B_779362,Other
5256,779560,FFF,2014B,resource,,,FFF_2014B_779560,Content
5257,779746,FFF,2014B,url,18.0,18.0,FFF_2014B_779746,Content
5258,779395,FFF,2014B,oucontent,9.0,9.0,FFF_2014B_779395,Other
5259,779609,FFF,2014B,resource,,,FFF_2014B_779609,Content
5260,779778,FFF,2014B,url,21.0,21.0,FFF_2014B_779778,Content
5261,779427,FFF,2014B,oucontent,,,FFF_2014B_779427,Other
5262,779641,FFF,2014B,subpage,25.0,25.0,FFF_2014B_779641,Content
5263,779807,FFF,2014B,url,28.0,28.0,FFF_2014B_779807,Content
5264,779467,FFF,2014B,page,28.0,28.0,FFF_2014B_779467,Content
5265,779676,FFF,2014B,dataplus,20.0,20.0,FFF_2014B_779676,Other
5266,779277,FFF,2014B,questionnaire,5.0,5.0,FFF_2014B_779277,Assessment
5267,779515,FFF,2014B,resource,,,FFF_2014B_779515,Content
5268,779710,FFF,2014B,url,,,FFF_2014B_779710,Content
5269,779359,FFF,2014B,oucontent,21.0,21.0,FFF_2014B_779359,Other
5270,779557,FFF,2014B,resource,,,FFF_2014B_779557,Content
5271,779743,FFF,2014B,url,14.0,14.0,FFF_2014B_779743,Content
5272,779392,FFF,2014B,oucontent,16.0,16.0,FFF_2014B_779392,Other
5273,779606,FFF,2014B,resource,,,FFF_2014B_779606,Content
5274,779775,FFF,2014B,url,21.0,21.0,FFF_2014B_779775,Content
5275,779638,FFF,2014B,subpage,21.0,21.0,FFF_2014B_779638,Content
5276,779804,FFF,2014B,url,27.0,27.0,FFF_2014B_779804,Content
5277,779464,FFF,2014B,page,12.0,12.0,FFF_2014B_779464,Content
5278,779673,FFF,2014B,subpage,20.0,20.0,FFF_2014B_779673,Content
5279,924225,FFF,2014B,oucollaborate,,,FFF_2014B_924225,Other
5280,779274,FFF,2014B,questionnaire,24.0,24.0,FFF_2014B_779274,Assessment
5281,779512,FFF,2014B,resource,,,FFF_2014B_779512,Content
5282,779707,FFF,2014B,url,,,FFF_2014B_779707,Content
5283,779356,FFF,2014B,oucontent,8.0,8.0,FFF_2014B_779356,Other
5284,779554,FFF,2014B,resource,18.0,18.0,FFF_2014B_779554,Content
5285,779740,FFF,2014B,url,14.0,14.0,FFF_2014B_779740,Content
5286,779389,FFF,2014B,oucontent,29.0,29.0,FFF_2014B_779389,Other
5287,779594,FFF,2014B,resource,,,FFF_2014B_779594,Content
5288,779772,FFF,2014B,url,21.0,21.0,FFF_2014B_779772,Content
5289,779423,FFF,2014B,oucontent,27.0,27.0,FFF_2014B_779423,Other
5290,779635,FFF,2014B,subpage,16.0,16.0,FFF_2014B_779635,Content
5291,779801,FFF,2014B,url,27.0,27.0,FFF_2014B_779801,Content
5292,779461,FFF,2014B,page,1.0,1.0,FFF_2014B_779461,Content
5293,779670,FFF,2014B,subpage,,,FFF_2014B_779670,Content
5294,779839,FFF,2014B,dualpane,,,FFF_2014B_779839,Other
5295,779271,FFF,2014B,questionnaire,28.0,28.0,FFF_2014B_779271,Assessment
5296,779503,FFF,2014B,resource,,,FFF_2014B_779503,Content
5297,779509,FFF,2014B,resource,,,FFF_2014B_779509,Content
5298,779704,FFF,2014B,url,18.0,18.0,FFF_2014B_779704,Content
5299,779353,FFF,2014B,oucontent,11.0,11.0,FFF_2014B_779353,Other
5300,779551,FFF,2014B,resource,18.0,18.0,FFF_2014B_779551,Content
5301,779736,FFF,2014B,url,12.0,12.0,FFF_2014B_779736,Content
5302,779386,FFF,2014B,oucontent,,,FFF_2014B_779386,Other
5303,779591,FFF,2014B,resource,,,FFF_2014B_779591,Content
5304,779769,FFF,2014B,url,21.0,21.0,FFF_2014B_779769,Content
5305,779420,FFF,2014B,oucontent,26.0,26.0,FFF_2014B_779420,Other
5306,779632,FFF,2014B,subpage,12.0,12.0,FFF_2014B_779632,Content
5307,779798,FFF,2014B,url,26.0,26.0,FFF_2014B_779798,Content
5308,779456,FFF,2014B,page,,,FFF_2014B_779456,Content
5309,779665,FFF,2014B,subpage,18.0,18.0,FFF_2014B_779665,Content
5310,779833,FFF,2014B,url,,,FFF_2014B_779833,Content
5311,779268,FFF,2014B,quiz,10.0,10.0,FFF_2014B_779268,Assessment
5312,779500,FFF,2014B,resource,,,FFF_2014B_779500,Content
5313,779506,FFF,2014B,resource,,,FFF_2014B_779506,Content
5314,779701,FFF,2014B,url,,,FFF_2014B_779701,Content
5315,779349,FFF,2014B,oucontent,3.0,3.0,FFF_2014B_779349,Other
5316,779548,FFF,2014B,resource,29.0,29.0,FFF_2014B_779548,Content
5317,779733,FFF,2014B,url,10.0,10.0,FFF_2014B_779733,Content
5318,779383,FFF,2014B,oucontent,1.0,1.0,FFF_2014B_779383,Other
5319,779588,FFF,2014B,resource,,,FFF_2014B_779588,Content
5320,779766,FFF,2014B,url,20.0,20.0,FFF_2014B_779766,Content
5321,779416,FFF,2014B,oucontent,9.0,9.0,FFF_2014B_779416,Other
5322,779629,FFF,2014B,subpage,9.0,9.0,FFF_2014B_779629,Content
5323,779795,FFF,2014B,url,24.0,24.0,FFF_2014B_779795,Content
5324,779452,FFF,2014B,page,,,FFF_2014B_779452,Content
5325,779662,FFF,2014B,subpage,,,FFF_2014B_779662,Content
5326,779830,FFF,2014B,url,9.0,9.0,FFF_2014B_779830,Content
5327,779265,FFF,2014B,quiz,,,FFF_2014B_779265,Assessment
5328,779497,FFF,2014B,resource,,,FFF_2014B_779497,Content
5329,779697,FFF,2014B,url,,,FFF_2014B_779697,Content
5330,779346,FFF,2014B,oucontent,24.0,24.0,FFF_2014B_779346,Other
5331,779540,FFF,2014B,resource,,,FFF_2014B_779540,Content
5332,779730,FFF,2014B,url,9.0,9.0,FFF_2014B_779730,Content
5333,779380,FFF,2014B,oucontent,1.0,1.0,FFF_2014B_779380,Other
5334,779585,FFF,2014B,resource,,,FFF_2014B_779585,Content
5335,779763,FFF,2014B,url,20.0,20.0,FFF_2014B_779763,Content
5336,779413,FFF,2014B,oucontent,15.0,15.0,FFF_2014B_779413,Other
5337,779625,FFF,2014B,subpage,4.0,4.0,FFF_2014B_779625,Content
5338,779792,FFF,2014B,url,24.0,24.0,FFF_2014B_779792,Content
5339,779449,FFF,2014B,ouwiki,,,FFF_2014B_779449,Other
5340,779659,FFF,2014B,subpage,,,FFF_2014B_779659,Content
5341,779825,FFF,2014B,url,,,FFF_2014B_779825,Content
5342,779262,FFF,2014B,quiz,,,FFF_2014B_779262,Assessment
5343,779494,FFF,2014B,resource,,,FFF_2014B_779494,Content
5344,779694,FFF,2014B,oucollaborate,,,FFF_2014B_779694,Other
5345,779343,FFF,2014B,oucontent,12.0,12.0,FFF_2014B_779343,Other
5346,779537,FFF,2014B,resource,28.0,28.0,FFF_2014B_779537,Content
5347,779727,FFF,2014B,url,3.0,3.0,FFF_2014B_779727,Content
5348,779377,FFF,2014B,oucontent,22.0,22.0,FFF_2014B_779377,Other
5349,779582,FFF,2014B,resource,,,FFF_2014B_779582,Content
5350,779760,FFF,2014B,url,18.0,18.0,FFF_2014B_779760,Content
5351,779410,FFF,2014B,oucontent,25.0,25.0,FFF_2014B_779410,Other
5352,779789,FFF,2014B,url,24.0,24.0,FFF_2014B_779789,Content
5353,779445,FFF,2014B,ouwiki,19.0,19.0,FFF_2014B_779445,Other
5354,779656,FFF,2014B,subpage,,,FFF_2014B_779656,Content
5355,779821,FFF,2014B,url,29.0,29.0,FFF_2014B_779821,Content
5356,779259,FFF,2014B,quiz,,,FFF_2014B_779259,Assessment
5357,779491,FFF,2014B,resource,,,FFF_2014B_779491,Content
5358,779691,FFF,2014B,oucollaborate,,,FFF_2014B_779691,Other
5359,779339,FFF,2014B,oucontent,,,FFF_2014B_779339,Other
5360,779533,FFF,2014B,resource,,,FFF_2014B_779533,Content
5361,779724,FFF,2014B,url,1.0,1.0,FFF_2014B_779724,Content
5362,779374,FFF,2014B,oucontent,,,FFF_2014B_779374,Other
5363,779575,FFF,2014B,resource,,,FFF_2014B_779575,Content
5364,779757,FFF,2014B,url,18.0,18.0,FFF_2014B_779757,Content
5365,779407,FFF,2014B,oucontent,15.0,15.0,FFF_2014B_779407,Other
5366,779622,FFF,2014B,subpage,,,FFF_2014B_779622,Content
5367,779440,FFF,2014B,oucontent,,,FFF_2014B_779440,Other
5368,779653,FFF,2014B,subpage,,,FFF_2014B_779653,Content
5369,779818,FFF,2014B,url,,,FFF_2014B_779818,Content
5370,779080,FFF,2014B,forumng,,,FFF_2014B_779080,Discussion
5371,779488,FFF,2014B,resource,,,FFF_2014B_779488,Content
5372,779688,FFF,2014B,oucollaborate,,,FFF_2014B_779688,Other
5373,779335,FFF,2014B,oucontent,1.0,1.0,FFF_2014B_779335,Other
5374,779529,FFF,2014B,resource,,,FFF_2014B_779529,Content
5375,779721,FFF,2014B,url,1.0,1.0,FFF_2014B_779721,Content
5376,779370,FFF,2014B,oucontent,15.0,15.0,FFF_2014B_779370,Other
5377,779570,FFF,2014B,resource,,,FFF_2014B_779570,Content
5378,779754,FFF,2014B,url,18.0,18.0,FFF_2014B_779754,Content
5379,779404,FFF,2014B,oucontent,11.0,11.0,FFF_2014B_779404,Other
5380,779619,FFF,2014B,subpage,,,FFF_2014B_779619,Content
5381,779786,FFF,2014B,url,20.0,20.0,FFF_2014B_779786,Content
5382,779437,FFF,2014B,oucontent,,,FFF_2014B_779437,Other
5383,779650,FFF,2014B,subpage,,,FFF_2014B_779650,Content
5384,779815,FFF,2014B,url,28.0,28.0,FFF_2014B_779815,Content
5385,779075,FFF,2014B,forumng,,,FFF_2014B_779075,Discussion
5386,779482,FFF,2014B,resource,,,FFF_2014B_779482,Content
5387,779685,FFF,2014B,oucollaborate,,,FFF_2014B_779685,Other
5388,779332,FFF,2014B,oucontent,,,FFF_2014B_779332,Other
5389,779525,FFF,2014B,resource,15.0,15.0,FFF_2014B_779525,Content
5390,779718,FFF,2014B,url,,,FFF_2014B_779718,Content
5391,779367,FFF,2014B,oucontent,,,FFF_2014B_779367,Other
5392,779567,FFF,2014B,resource,,,FFF_2014B_779567,Content
5393,779751,FFF,2014B,url,18.0,18.0,FFF_2014B_779751,Content
